eval_set,instance_id,repo,commit,C,C++,Java,Kotlin,Python,Go,Rust,JavaScript,HTML,Ruby,TypeScript,PHP
SWE-PolyBench,google__gson-2061,google/gson,8e01b54682612471a9ab40c73911dfbf6b5be036,0,0,25860,0,0,0,0,0,0,0,0,0
SWE-PolyBench,google__gson-1832,google/gson,3f1e62d1e1b43f1d76af5106f9484e940bf74606,0,0,29695,0,0,0,0,0,0,0,0,0
SWE-PolyBench,google__gson-2130,google/gson,15b9fa9c31d4137ad6d46f746524a5aa43eefd28,0,0,26354,0,0,0,0,0,0,0,0,0
SWE-PolyBench,google__gson-2420,google/gson,a589ef20087b4b0f1ec3048d3ceaef1eedccd09d,0,0,32133,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-2801,apache/dubbo,acfc86f1ad036f0e0198a04b4cb7bcf9608045f2,0,0,104199,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-5783,apache/dubbo,cca798c08611e0cfe00295dfe26c89eee395103b,0,0,166936,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-4515,apache/dubbo,519df676329c87af23e285a448a94dc734b6094c,0,0,137682,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-10846,apache/dubbo,b319fce427b70b642b98e7d50b91e5ac377f1f8c,0,0,209095,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7346,apache/rocketmq,57f04c95d3a2ba6b91583058a6e4eda209f72d6e,0,0,210900,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-5356,apache/dubbo,0438ee72bdfb7cc0fd9d97bf3f8283783d865bb8,0,0,158200,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-3013,apache/dubbo,3e6ae66fde6db2edb139e59d3c5530c9196b4144,0,0,104750,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-6755,apache/rocketmq,6238caaac92fb1870f5eb234ddce86f3be045c79,0,0,204542,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-8126,apache/dubbo,a39fffebe56291ce154c3011faf572e1678d6841,0,0,162298,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-8051,apache/rocketmq,1aa9aa095fe6091c4db80ed56fd8637591fe0b0c,0,0,108337,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5841,apache/rocketmq,98ebcef71c09e0157b6ae0b9f245b3de855c134d,0,0,188071,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-6551,apache/dubbo,b14e53443808b5569d9966e87baab4b86989bf3f,0,0,172531,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-3590,apache/dubbo,8c934c9c8bb979a731f02638bdb7c1641d70bf73,0,0,114246,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7964,apache/rocketmq,b6efbb11ca599cdf0c0899479d1221d9cc65eeea,0,0,227472,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-4504,apache/rocketmq,a17fa7605cfbd266e4468e6fe2d6cf6711572111,0,0,123267,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-4379,apache/dubbo,bfa52b2462da55ebb3732669cdd2b558120e89ae,0,0,137375,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7426,apache/rocketmq,b9ffe0f9576f68b8a37cf3e2f68051658ae5a9a2,0,0,211231,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-8414,apache/dubbo,63baa5c0432ad3f51ea7e583f0b0af4863804238,0,0,168842,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7823,apache/rocketmq,f525a34f6151b8ea9a91db49d3f55db636e070f8,0,0,219652,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-7938,apache/dubbo,e4a8ca1c34b907e3fdf3045faa22f56efd8b8896,0,0,156821,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5865,apache/rocketmq,7fc327eb90d7cbd2509cf89f342b7076b90533db,0,0,188273,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-3958,apache/rocketmq,c43620f26fe179fd0fd52e1e2b9e4d142bb516f6,0,0,105932,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-11420,apache/dubbo,4a2f26cc27aa187fb2a55db0ee9901a3b2ad1fd8,0,0,223283,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5286,apache/rocketmq,d631670b3eb0c811d4e3a73192607262c1eb55dc,0,0,176180,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7917,apache/rocketmq,6d474048849edb20325a8f6453e94b2f17f21929,0,0,219756,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5706,apache/rocketmq,aa206bed05405a3bffb4e1a683a667d27a43de29,0,0,182059,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-6577,apache/rocketmq,bee5077bcb77411f103aafb2220184f59db2c95e,0,0,202410,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-4521,apache/dubbo,519df676329c87af23e285a448a94dc734b6094c,0,0,137682,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-4457,apache/rocketmq,f08c79ff9f9681f26046cb552f2c14a1ee1de10f,0,0,107725,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-13869,apache/dubbo,d50adb7c837448358ae980c7f90cd43daf6eab8b,0,0,266000,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-11255,apache/dubbo,d8e6dfa42a22e9c21697ad37709abec7ae33895b,0,0,220408,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5633,apache/rocketmq,e5fadc7db7c4a5c098e5f912a19fd71cba3dde3d,0,0,182511,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7819,apache/rocketmq,d9526e7ab2d7d1a01fc7456ee57dc655710e9c46,0,0,219568,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__dubbo-8947,apache/dubbo,30d0face444b1950ec2215376f8af20707f076aa,0,0,186108,0,0,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5062,apache/rocketmq,613d483a18bddcea26783d1e80752360821afce9,0,0,176049,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7420,apache/rocketmq,4f1b42a7c5557bcadd6b9982a0c9bd876622c69e,0,0,210871,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7745,apache/rocketmq,a79b52991a49c3179aaadc34effd50f16cff6671,0,0,108254,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-516,apache/rocketmq,42ddf3df06394064eabad376fa98e86b51e3bea6,0,0,84257,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5834,apache/rocketmq,5744721638a2b963cb2dc2fe83bdbef8b22d52e8,0,0,188069,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-6522,apache/rocketmq,d9a7315ffe43486e96dfc9615968f9a8851093d1,0,0,199062,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apolloconfig__apollo-4199,apolloconfig/apollo,7fb6b8b818ed4c9d82c95086d78b6049d1292604,0,0,56882,0,0,0,0,13921,6126,0,0,0
SWE-PolyBench,apache__rocketmq-4122,apache/rocketmq,ead6274b3e8016ee2fa75cf0dc201b5581ee7a34,0,0,106282,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-5196,apache/rocketmq,b6072508f3498e58a457ce2f7f30266a413513cd,0,0,176128,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-3881,apache/rocketmq,b606d9c638c2b9bf018d9a9968fdc9e5d6acf07f,0,0,105400,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-7712,apache/rocketmq,9e4fd0e68a1ea6ab1b1f3344ac9ae79af29a32c2,0,0,216600,0,301,0,0,0,0,0,0,0
SWE-PolyBench,apache__rocketmq-3862,apache/rocketmq,35c95eb7a67820f25de8471e50e9988c85a8dc04,0,0,105400,0,301,0,0,0,0,0,0,0
SWE-PolyBench,google__gson-769,google/gson,1f803bd37de5890f6da53f0b1a1b631eea4d1b8f,0,0,23796,0,0,0,0,29,23215,0,0,0
SWE-PolyBench,apolloconfig__apollo-4119,apolloconfig/apollo,b2c101aaecd34339afcc4844311f37280d03d48e,0,0,56768,0,0,0,0,13897,6099,0,0,0
SWE-PolyBench,trinodb__trino-5945,trinodb/trino,126e5e1354f334a7a2b0ae83a72fa4193b47c178,0,0,835772,0,197,0,0,95073,490,0,0,0
SWE-PolyBench,trinodb__trino-2944,trinodb/trino,f3744f29bd8b92de83d792903f99ca80a3622070,0,0,712134,0,216,0,0,94388,505,0,0,0
SWE-PolyBench,trinodb__trino-657,trinodb/trino,694a68c1269cc92d4f26cd3ced795b4bcb75c6bc,0,0,624608,0,179,0,0,94471,679,0,0,0
SWE-PolyBench,trinodb__trino-1804,trinodb/trino,b8d903e8540cb105cbcfb354ea45e46380ef267d,0,0,673519,0,216,0,0,94447,679,0,0,0
SWE-PolyBench,mrdoob__three.js-14566,mrdoob/three.js,8921bfaee413e809cb2d27f0aec917408d690a0f,0,0,0,0,0,0,0,446942,230062,0,0,0
SWE-PolyBench,mrdoob__three.js-14836,mrdoob/three.js,c570b9bd95cf94829715b2cd3a8b128e37768a9c,0,0,0,0,0,0,0,208698,93621,0,0,0
SWE-PolyBench,mrdoob__three.js-17649,mrdoob/three.js,c2cf0d97334bc97673053aaa381ae2cc3982a0f6,0,0,0,0,0,0,0,275214,113413,0,0,0
SWE-PolyBench,mrdoob__three.js-17894,mrdoob/three.js,47a438f14fcd878758c319773d76c4dbd55fbe4a,0,0,0,0,0,0,0,274661,113149,0,0,0
SWE-PolyBench,mrdoob__three.js-17933,mrdoob/three.js,92f08b4cdece761ba27abd87f33e624ecb16c284,0,0,0,0,0,0,0,274836,113306,0,0,0
SWE-PolyBench,mrdoob__three.js-18648,mrdoob/three.js,cceffcbec987ba640b98285503e1267336626f22,0,0,0,0,0,0,0,271186,112116,0,0,0
SWE-PolyBench,mrdoob__three.js-18885,mrdoob/three.js,e3d60b17c0497a08ecb166eae799eb5cf6d9e7f5,0,0,0,0,0,0,0,279131,112443,0,0,0
SWE-PolyBench,mrdoob__three.js-20478,mrdoob/three.js,b47af3a31dd770a731563476089b97852a1117cb,0,0,0,0,0,0,0,283577,119701,0,0,0
SWE-PolyBench,mrdoob__three.js-20991,mrdoob/three.js,4ccb9d223786a7f1e58eb563dfc4bfd672b737db,0,0,0,0,0,0,0,294177,125698,0,0,0
SWE-PolyBench,mrdoob__three.js-21532,mrdoob/three.js,ff75ee91591e6c977cf0ceb716e73adb34c090f2,0,0,0,0,0,0,0,288081,121745,0,0,0
SWE-PolyBench,mrdoob__three.js-21826,mrdoob/three.js,c4002a6004dd88070b8dac7740020c9f169f27e9,0,0,0,0,0,0,0,311792,126608,0,0,0
SWE-PolyBench,mrdoob__three.js-22404,mrdoob/three.js,a67f135409f902619005e0dd8e015ccb374b8ae1,0,0,0,0,0,0,0,395039,125897,0,0,0
SWE-PolyBench,mrdoob__three.js-22566,mrdoob/three.js,7f6a0990feec2946225147ab2a4fbcaf69dcb359,0,0,0,0,0,0,0,400476,126580,0,0,0
SWE-PolyBench,mrdoob__three.js-22981,mrdoob/three.js,8abf54b18078206ab4aac148ed956456d0d6bff7,0,0,0,0,0,0,0,414383,225634,0,0,0
SWE-PolyBench,mrdoob__three.js-23596,mrdoob/three.js,30f34a310375c2a7ad58effa5474cdbf5375c595,0,0,0,0,0,0,0,447145,228521,0,0,0
SWE-PolyBench,mrdoob__three.js-23796,mrdoob/three.js,1e0cdd9c6304dac238e9d6891652c1ce81f38580,0,0,0,0,0,0,0,446945,230062,0,0,0
SWE-PolyBench,mrdoob__three.js-24219,mrdoob/three.js,31730c1e8825c4318009fe5eaa9ce8bf9d49cfb2,0,0,0,0,0,0,0,450904,233295,0,0,0
SWE-PolyBench,mrdoob__three.js-24461,mrdoob/three.js,9e5512f067e3a0de8d4069217d20903c1725edf7,0,0,0,0,0,0,0,452768,234238,0,0,0
SWE-PolyBench,sveltejs__svelte-416,sveltejs/svelte,b9d3c235e79a4426c4eaea6c4029139737bdc718,0,0,0,0,0,0,0,7401,2040,0,0,0
SWE-PolyBench,sveltejs__svelte-426,sveltejs/svelte,38ee4f15cf2bacb4f6c16528442f7842c2791b9c,0,0,0,0,0,0,0,7452,2044,0,0,0
SWE-PolyBench,sveltejs__svelte-427,sveltejs/svelte,38ee4f15cf2bacb4f6c16528442f7842c2791b9c,0,0,0,0,0,0,0,7452,2044,0,0,0
SWE-PolyBench,sveltejs__svelte-429,sveltejs/svelte,38ee4f15cf2bacb4f6c16528442f7842c2791b9c,0,0,0,0,0,0,0,7452,2044,0,0,0
SWE-PolyBench,sveltejs__svelte-438,sveltejs/svelte,a3ecb67977c6c25a3df3f0b50f2bba0e436bb856,0,0,0,0,0,0,0,7576,2116,0,0,0
SWE-PolyBench,sveltejs__svelte-439,sveltejs/svelte,a3ecb67977c6c25a3df3f0b50f2bba0e436bb856,0,0,0,0,0,0,0,7576,2116,0,0,0
SWE-PolyBench,sveltejs__svelte-443,sveltejs/svelte,5c7bc411ec63fb7ad45c8dda422749e41ecd0565,0,0,0,0,0,0,0,7642,2121,0,0,0
SWE-PolyBench,sveltejs__svelte-448,sveltejs/svelte,d105b6ba4c0d87ddb1ada58a0e7ba9fc76aafac6,0,0,0,0,0,0,0,7752,2121,0,0,0
SWE-PolyBench,sveltejs__svelte-454,sveltejs/svelte,d105b6ba4c0d87ddb1ada58a0e7ba9fc76aafac6,0,0,0,0,0,0,0,7752,2121,0,0,0
SWE-PolyBench,sveltejs__svelte-464,sveltejs/svelte,79c456333c255a8ae23acf02ed714b624cd1cca9,0,0,0,0,0,0,0,8060,2219,0,0,0
SWE-PolyBench,sveltejs__svelte-467,sveltejs/svelte,92444ca0e11ff25a702eb5d5646709d02889c30e,0,0,0,0,0,0,0,8081,2219,0,0,0
SWE-PolyBench,sveltejs__svelte-471,sveltejs/svelte,c54bebb75002e079262772cad5a856d82858760d,0,0,0,0,0,0,0,8235,2236,0,0,0
SWE-PolyBench,sveltejs__svelte-473,sveltejs/svelte,ec543cf9b6e234b1f7e77011fa7e62056e8d1dda,0,0,0,0,0,0,0,8247,2239,0,0,0
SWE-PolyBench,sveltejs__svelte-477,sveltejs/svelte,ec543cf9b6e234b1f7e77011fa7e62056e8d1dda,0,0,0,0,0,0,0,8247,2239,0,0,0
SWE-PolyBench,sveltejs__svelte-478,sveltejs/svelte,ef630b1483fccb4e1b97fd4a33877573c07d6050,0,0,0,0,0,0,0,8250,2242,0,0,0
SWE-PolyBench,sveltejs__svelte-487,sveltejs/svelte,cc21db37c322b37be29499156dcf6009a9fee7f3,0,0,0,0,0,0,0,8388,2327,0,0,0
SWE-PolyBench,sveltejs__svelte-493,sveltejs/svelte,7f2dab6b4f9e9f16bf588305a9ffbb259835d9d1,0,0,0,0,0,0,0,9021,2379,0,0,0
SWE-PolyBench,sveltejs__svelte-500,sveltejs/svelte,61cbd4fa9702077122ea6672552ee4b522b74846,0,0,0,0,0,0,0,9164,2394,0,0,0
SWE-PolyBench,sveltejs__svelte-501,sveltejs/svelte,61cbd4fa9702077122ea6672552ee4b522b74846,0,0,0,0,0,0,0,9164,2394,0,0,0
SWE-PolyBench,sveltejs__svelte-510,sveltejs/svelte,4012414fa733628bb029be39195a278301da46be,0,0,0,0,0,0,0,9311,2416,0,0,0
SWE-PolyBench,sveltejs__svelte-515,sveltejs/svelte,1fd3c21194e19294ca038c88850da1c982a47647,0,0,0,0,0,0,0,9383,2427,0,0,0
SWE-PolyBench,sveltejs__svelte-517,sveltejs/svelte,3dafc39a0525156aae4c491c854c82feef34d0c5,0,0,0,0,0,0,0,9396,2438,0,0,0
SWE-PolyBench,sveltejs__svelte-526,sveltejs/svelte,9427f63b95d8154bc00c7334ec1f48b1872da291,0,0,0,0,0,0,0,9662,2472,0,0,0
SWE-PolyBench,sveltejs__svelte-533,sveltejs/svelte,8e87c688aee1d5f6a3b0121854dd12d43722d295,0,0,0,0,0,0,0,9693,2484,0,0,0
SWE-PolyBench,sveltejs__svelte-536,sveltejs/svelte,8e87c688aee1d5f6a3b0121854dd12d43722d295,0,0,0,0,0,0,0,9693,2484,0,0,0
SWE-PolyBench,sveltejs__svelte-542,sveltejs/svelte,a2ce4a4628eb376f81cb86ff9496598fed873c85,0,0,0,0,0,0,0,9721,2496,0,0,0
SWE-PolyBench,sveltejs__svelte-555,sveltejs/svelte,fb7af38eb8b888d466795e7b4bccf1e80edcc09b,0,0,0,0,0,0,0,10466,2663,0,0,0
SWE-PolyBench,sveltejs__svelte-556,sveltejs/svelte,c712ad502a07d653b6a5e9e1934bbfd576757c3d,0,0,0,0,0,0,0,10463,2663,0,0,0
SWE-PolyBench,sveltejs__svelte-560,sveltejs/svelte,c712ad502a07d653b6a5e9e1934bbfd576757c3d,0,0,0,0,0,0,0,10463,2663,0,0,0
SWE-PolyBench,sveltejs__svelte-563,sveltejs/svelte,3a7f7e29c2b0e98d026f97594640ba7b39dd0537,0,0,0,0,0,0,0,10444,2690,0,0,0
SWE-PolyBench,sveltejs__svelte-566,sveltejs/svelte,90d2e7f883ef5c546310deb080461d303fae02e2,0,0,0,0,0,0,0,12716,2814,0,0,0
SWE-PolyBench,sveltejs__svelte-567,sveltejs/svelte,90d2e7f883ef5c546310deb080461d303fae02e2,0,0,0,0,0,0,0,12716,2814,0,0,0
SWE-PolyBench,sveltejs__svelte-571,sveltejs/svelte,90a67d26c0bc01a0c8d0bf2c2e2b09120f8ad9d3,0,0,0,0,0,0,0,13020,2946,0,0,0
SWE-PolyBench,sveltejs__svelte-580,sveltejs/svelte,4e58bd06ff41ab908b5971554db83f444e0d8a83,0,0,0,0,0,0,0,13045,2962,0,0,0
SWE-PolyBench,sveltejs__svelte-591,sveltejs/svelte,4e58bd06ff41ab908b5971554db83f444e0d8a83,0,0,0,0,0,0,0,13045,2962,0,0,0
SWE-PolyBench,sveltejs__svelte-597,sveltejs/svelte,1e14a6265440611cad4fe371717003a5d4d5a092,0,0,0,0,0,0,0,5472,2980,0,7979,0
SWE-PolyBench,sveltejs__svelte-599,sveltejs/svelte,4f56b6553c098c3b4852b797785472387703d6fc,0,0,0,0,0,0,0,8758,2980,0,7979,0
SWE-PolyBench,sveltejs__svelte-600,sveltejs/svelte,4f56b6553c098c3b4852b797785472387703d6fc,0,0,0,0,0,0,0,8758,2980,0,7979,0
SWE-PolyBench,sveltejs__svelte-601,sveltejs/svelte,3e30b755a3f8acceae0ec186a50387d4015eca66,0,0,0,0,0,0,0,8758,2980,0,7979,0
SWE-PolyBench,sveltejs__svelte-605,sveltejs/svelte,79d3c44785fcec59901ae6639334deafa4d7448d,0,0,0,0,0,0,0,8805,3058,0,7922,0
SWE-PolyBench,sveltejs__svelte-606,sveltejs/svelte,79d3c44785fcec59901ae6639334deafa4d7448d,0,0,0,0,0,0,0,8805,3058,0,7922,0
SWE-PolyBench,sveltejs__svelte-611,sveltejs/svelte,a538f7a07107056eb831bece80263de4b6bbe24d,0,0,0,0,0,0,0,8824,3058,0,7922,0
SWE-PolyBench,sveltejs__svelte-613,sveltejs/svelte,e8c190770968848edb2a41274b5e251cb5e87a79,0,0,0,0,0,0,0,7415,3153,0,8021,0
SWE-PolyBench,sveltejs__svelte-630,sveltejs/svelte,728594b1c2b24f7b32d0abd10f27ec3cc1773d45,0,0,0,0,0,0,0,7635,3194,0,9444,0
SWE-PolyBench,sveltejs__svelte-676,sveltejs/svelte,b1d1cea3a4e8294a8574f56324c93ca05a07e72a,0,0,0,0,0,0,0,8586,3514,0,9628,0
SWE-PolyBench,sveltejs__svelte-705,sveltejs/svelte,5eff188b55cf6115938817e513e30386eeff7e0a,0,0,0,0,0,0,0,8894,3900,0,9919,0
SWE-PolyBench,sveltejs__svelte-709,sveltejs/svelte,0a2fed82c948771c90f41b61c0ae698661768739,0,0,0,0,0,0,0,8936,3963,0,9971,0
SWE-PolyBench,sveltejs__svelte-718,sveltejs/svelte,0a2fed82c948771c90f41b61c0ae698661768739,0,0,0,0,0,0,0,8936,3963,0,9971,0
SWE-PolyBench,sveltejs__svelte-720,sveltejs/svelte,0a2fed82c948771c90f41b61c0ae698661768739,0,0,0,0,0,0,0,8936,3963,0,9971,0
SWE-PolyBench,sveltejs__svelte-725,sveltejs/svelte,fc7e104e639c53f914e56424370b09a1085ad19f,0,0,0,0,0,0,0,9347,4065,0,10005,0
